isInterpolated,useMicroData,CountryCode,CountryName,RegionCode,CoverageType,RequestYear,DataYear,DataType,PPP,PovertyLine,Mean,HeadCount,PovGap,PovGapSqr,Watts,Gini,Median,pr.mld,Polarization,ReqYearPopulation,SvyInfoID,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10
0,1,SLB,Solomon Islands,XX,N,2002,2005,X,7.131074,1.259351,86.86742,0.2844723,0.09541575,0.04502352,0.1357864,0.4609685,57.68731,0.3658721,-1,0.435262,SLB_N2005X,0.01853,0.03122,0.04055,0.04998,0.06034,0.07274,0.09021,0.1161,0.1629,0.3575
0,1,SLB,Solomon Islands,XX,N,2005,2005,X,7.131074,1.259351,94.76815,0.2509767,0.0797711,0.03690806,0.1125274,0.4609685,62.93406,0.3658721,-1,0.469885,SLB_N2005X,0.01853,0.03122,0.04055,0.04998,0.06034,0.07274,0.09021,0.1161,0.1629,0.3575
1,1,SLB,Solomon Islands,XX,N,2008,,X,7.131074,1.259351,103.4904,0.1721409,0.05065577,0.02220647,0.0697196,-1,-1,-1,-1,0.504477,SLB_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLB,Solomon Islands,XX,N,2010,,X,7.131074,1.259351,101.6051,0.1515832,0.04257492,0.01789568,0.05753397,-1,-1,-1,-1,0.52779,SLB_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLB,Solomon Islands,XX,N,2011,,X,7.131074,1.259351,108.788,0.117302,0.03108497,0.01242254,0.04118284,-1,-1,-1,-1,0.539614,SLB_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLB,Solomon Islands,XX,N,2012,,X,7.131074,1.259351,110.4923,0.1015234,0.02527475,0.009557388,0.03277638,-1,-1,-1,-1,0.551531,SLB_N2005X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,SLB,Solomon Islands,XX,N,2013,2013,X,7.131074,1.259351,111.1204,0.08872324,0.0203933,0.007108828,0.02565492,0.3705493,85.69587,0.2293499,-1,0.563513,SLB_N2013X,0.02758,0.04219,0.05198,0.06174,0.0722,0.08282,0.09739,0.118,0.1536,0.2925
0,1,SLB,Solomon Islands,XX,N,2015,2013,X,7.131074,1.259351,111.7557,0.08606261,0.02001193,0.00695869,0.02515838,0.3705493,86.18581,0.2293499,-1,0.587482,SLB_N2013X,0.02758,0.04219,0.05198,0.06174,0.0722,0.08282,0.09739,0.118,0.1536,0.2925
0,0,SLE,Sierra Leone,XX,N,1981,1989.75,X,1767.19,1.073372,68.70368,0.4989756,0.3534729,0.297285,-1,-1,-1,-1,-1,3.445277,SLE_N1989X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,SLE,Sierra Leone,XX,N,1984,1989.75,X,1767.19,1.073372,68.31917,0.5000567,0.3542903,0.2979167,-1,-1,-1,-1,-1,3.699467,SLE_N1989X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,SLE,Sierra Leone,XX,N,1987,1989.75,X,1767.19,1.073372,64.3915,0.5116485,0.3630052,0.3047069,-1,-1,-1,-1,-1,4.034668,SLE_N1989X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLE,Sierra Leone,XX,N,1990,,X,1767.19,1.073372,58.69734,0.5251712,0.3717988,0.3110419,-1,-1,-1,-1,-1,4.312246,SLE_N1989X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLE,Sierra Leone,XX,N,1993,,X,1767.19,1.073372,53.60508,0.4929935,0.3234824,0.2632017,-1,-1,-1,-1,-1,4.307299,SLE_N1989X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLE,Sierra Leone,XX,N,1996,,X,1767.19,1.073372,53.39129,0.4545096,0.2623678,0.2025245,-1,-1,-1,-1,-1,4.28235,SLE_N1989X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLE,Sierra Leone,XX,N,1999,,X,1767.19,1.073372,51.91594,0.4388188,0.2085237,0.1437281,-1,-1,-1,-1,-1,4.437803,SLE_N1989X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLE,Sierra Leone,XX,N,2002,,X,1767.19,1.073372,62.68161,0.3116428,0.1071273,0.0588951,-1,-1,-1,-1,-1,4.957216,SLE_N1989X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLE,Sierra Leone,XX,N,2005,,X,1767.19,1.073372,67.72361,0.2352489,0.05912361,0.02242121,0.07636922,-1,-1,-1,-1,5.658379,SLE_N2003X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLE,Sierra Leone,XX,N,2008,,X,1767.19,1.073372,69.39466,0.1883272,0.04440644,0.01634767,0.05692723,-1,-1,-1,-1,6.165372,SLE_N2003X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLE,Sierra Leone,XX,N,2010,,X,1767.19,1.073372,70.16179,0.1612734,0.03598273,0.01293495,0.0458769,-1,-1,-1,-1,6.45872,SLE_N2003X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,SLE,Sierra Leone,XX,N,2011,2011,X,1767.19,1.073372,70.97634,0.1454685,0.03120652,0.01105666,0.03965925,0.3403024,55.87675,0.1886148,-1,6.611692,SLE_N2011X,0.03255,0.04648,0.05515,0.06414,0.07342,0.0848,0.0989,0.1203,0.1551,0.2691
0,1,SLE,Sierra Leone,XX,N,2012,2011,X,1767.19,1.073372,79.88612,0.09392945,0.02041046,0.007163273,0.02585522,0.3403024,62.89105,0.1886148,-1,6.766103,SLE_N2011X,0.03255,0.04648,0.05515,0.06414,0.07342,0.0848,0.0989,0.1203,0.1551,0.2691
0,1,SLE,Sierra Leone,XX,N,2013,2011,X,1767.19,1.073372,94.26215,0.05371076,0.01116371,0.003857775,0.0140707,0.3403024,74.20871,0.1886148,-1,6.922079,SLE_N2011X,0.03255,0.04648,0.05515,0.06414,0.07342,0.0848,0.0989,0.1203,0.1551,0.2691
0,1,SLE,Sierra Leone,XX,N,2015,2011,X,1767.19,1.073372,74.85025,0.1189681,0.02581144,0.009104499,0.03275399,0.3403024,58.92652,0.1886148,-1,7.237025,SLE_N2011X,0.03255,0.04648,0.05515,0.06414,0.07342,0.0848,0.0989,0.1203,0.1551,0.2691
0,0,SLV,El Salvador,XX,N,1981,1989,Y,0.5307735,2.732827,249.6009,0.2335725,0.1303653,0.1083955,0.1250554,-1,-1,-1,-1,4.655364,SLV_N1989Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,SLV,El Salvador,XX,N,1984,1989,Y,0.5307735,2.732827,226.1925,0.2588047,0.1412275,0.1133048,0.1432426,-1,-1,-1,-1,4.858532,SLV_N1989Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,SLV,El Salvador,XX,N,1987,1989,Y,0.5307735,2.732827,221.4761,0.2645318,0.1437388,0.114509,0.1522518,-1,-1,-1,-1,5.053714,SLV_N1989Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLV,El Salvador,XX,N,1990,,Y,0.5307735,2.732827,249.1224,0.2584643,0.134657,0.1025541,0.1559717,-1,-1,-1,-1,5.254984,SLV_N1989Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SLV,El Salvador,XX,N,1993,,Y,0.5307735,2.732827,233.4767,0.263965,0.1187189,0.07653125,0.1747671,-1,-1,-1,-1,5.474,SLV_N1991Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,SLV,El Salvador,XX,N,1996,1996,Y,0.5307735,2.732827,249.588,0.2327806,0.09788077,0.05769387,0.1558545,0.5098218,159.5593,0.5019741,-1,5.671925,SLV_N1996Y,0.01065,0.02395,0.03507,0.04559,0.05711,0.07052,0.0878,0.1144,0.1613,0.3936
0,1,SLV,El Salvador,XX,N,1999,1999,Y,0.5307735,2.732827,264.5576,0.2407699,0.1233542,0.08725345,0.1976502,0.5219769,167.6845,0.6427199,-1,5.825187,SLV_N1999Y,0.005062,0.02004,0.03242,0.04426,0.05664,0.07223,0.09242,0.1201,0.1703,0.3865
0,1,SLV,El Salvador,XX,N,2002,2002,Y,0.5307735,2.732827,289.1528,0.2111681,0.09617573,0.05967701,0.1607131,0.5187137,181.601,0.5369811,-1,5.940303,SLV_N2002Y,0.00851,0.02141,0.03279,0.0436,0.05596,0.07135,0.09102,0.1184,0.1687,0.3883
0,1,SLV,El Salvador,XX,N,2005,2005,Y,0.5307735,2.732827,279.9975,0.1787338,0.07143676,0.04041592,0.1120037,0.484867,185.7571,0.4409711,-1,6.028961,SLV_N2005Y,0.01233,0.02609,0.03745,0.04845,0.05977,0.07362,0.092,0.1179,0.1645,0.3678
0,1,SLV,El Salvador,XX,N,2008,2008,Y,0.5307735,2.732827,288.2602,0.1417759,0.04462554,0.01970035,0.0612014,0.4688557,189.2918,0.3828171,-1,6.110301,SLV_N2008Y,0.01702,0.02934,0.03919,0.04921,0.05997,0.07324,0.09106,0.1165,0.1633,0.3612
0,1,SLV,El Salvador,XX,N,2010,2010,Y,0.5307735,2.732827,275.9051,0.1304092,0.03758837,0.01595313,0.05055016,0.4351413,196.7093,0.3269644,-1,6.164626,SLV_N2010Y,0.01931,0.03213,0.04271,0.05351,0.06503,0.07851,0.09572,0.1192,0.1615,0.3323
0,1,SLV,El Salvador,XX,N,2011,2011,Y,0.5307735,2.732827,269.3614,0.1159333,0.03198059,0.01275394,0.04179199,0.4231836,193.4231,0.3054683,-1,6.19256,SLV_N2011Y,0.02116,0.03469,0.04497,0.05533,0.06609,0.07857,0.09517,0.1175,0.159,0.3275
0,1,SLV,El Salvador,XX,N,2012,2012,Y,0.5307735,2.732827,278.738,0.09899287,0.02746266,0.0111635,0.03609721,0.4182928,203.3252,0.2996545,-1,6.221246,SLV_N2012Y,0.02163,0.03563,0.04568,0.05616,0.06699,0.07951,0.09504,0.1175,0.156,0.3259
0,1,SLV,El Salvador,XX,N,2013,2013,Y,0.5307735,2.732827,307.4608,0.08552589,0.02227361,0.008805812,0.02907773,0.4335896,219.1175,0.3234054,-1,6.250777,SLV_N2013Y,0.02115,0.03427,0.04413,0.05436,0.06534,0.07724,0.09294,0.1142,0.154,0.3424
0,1,SLV,El Salvador,XX,N,2015,2015,Y,0.5307735,2.732827,308.7377,0.06474524,0.01474887,0.005247507,0.01878431,0.4055194,227.9855,0.278308,-1,6.312478,SLV_N2015Y,0.02382,0.03732,0.04723,0.05733,0.06804,0.08041,0.09615,0.118,0.1535,0.3183
0,1,SRB,Serbia,XX,N,1981,2002,X,45.36962,4.328148,739.7208,0.004272427,0.0007455624,0.0002021923,0.0008791059,0.3196536,619.5074,0.1735408,-1,7.405,SRB_N2002X,0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,SRB,Serbia,XX,N,1984,2002,X,45.36962,4.328148,738.1756,0.004502585,0.0007533308,0.0002044762,0.0008884414,0.3196536,618.2133,0.1735408,-1,7.489,SRB_N2002X,0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,SRB,Serbia,XX,N,1987,2002,X,45.36962,4.328148,745.4298,0.004156267,0.0007186744,0.0001939819,0.0008465899,0.3196536,624.2886,0.1735408,-1,7.558,SRB_N2002X,0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,SRB,Serbia,XX,N,1990,2002,X,45.36962,4.328148,662.5423,0.006807598,0.001264415,0.0003593699,0.001506742,0.3196536,554.8713,0.1735408,-1,7.586,SRB_N2002X,0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,SRB,Serbia,XX,N,1993,2002,X,45.36962,4.328148,297.2963,0.1160904,0.02633059,0.009344705,0.03339847,0.3196536,248.9821,0.1735408,-1,7.699307,SRB_N2002X,0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,SRB,Serbia,XX,N,1996,2002,X,45.36962,4.328148,310.194,0.1025864,0.02274055,0.007999233,0.02876807,0.3196536,259.7838,0.1735408,-1,7.617794,SRB_N2002X,0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,SRB,Serbia,XX,N,1999,2002,X,45.36962,4.328148,317.6464,0.09561127,0.02090019,0.007327365,0.02640995,0.3196536,266.0251,0.1735408,-1,7.540401,SRB_N2002X,0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,SRB,Serbia,XX,N,2002,2002,X,45.36962,4.328148,395.0011,0.0453112,0.009443809,0.003183549,0.01179325,0.3196536,330.8087,0.1735408,-1,7.496522,SRB_N2002X,0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,SRB,Serbia,XX,N,2005,2005,X,45.36962,4.328148,377.1875,0.09291532,0.02381528,0.009962449,0.03223018,0.3646042,301.0351,0.2262299,-1,7.440769,SRB_N2005X,0.02663,0.04194,0.05272,0.06357,0.07394,0.08532,0.0995,0.1188,0.1499,0.2876
0,1,SRB,Serbia,XX,N,2008,2008,X,45.36962,4.328148,363.9298,0.02967251,0.006296195,0.002319572,0.008142767,0.2756142,316.8434,0.1252374,-1,7.350222,SRB_N2008X,0.03863,0.05421,0.06408,0.07319,0.08219,0.09227,0.1048,0.1204,0.1454,0.2249
0,1,SRB,Serbia,XX,N,2010,2010,X,45.36962,4.328148,346.7414,0.05261357,0.0117771,0.00410444,0.01472723,0.2901661,299.9558,0.1400916,-1,7.291436,SRB_N2010X,0.03521,0.05123,0.06175,0.07231,0.08216,0.09174,0.1049,0.1221,0.1487,0.2299
1,1,SRB,Serbia,XX,N,2011,,X,45.36962,4.328148,351.6206,0.05128282,0.01113873,0.003843177,0.01393151,-1,-1,-1,-1,7.234099,SRB_N2010X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,SRB,Serbia,XX,N,2012,2012,Y,45.36962,4.328148,366.7468,0.1574934,0.07119619,0.04615072,0.10071,0.3981527,299.1222,0.401345,-1,7.199077,SRB_N2012Y,0.01345,0.03417,0.04817,0.06086,0.07418,0.08859,0.1051,0.1267,0.163,0.2857
0,1,SRB,Serbia,XX,N,2013,2013,X,45.36962,4.328148,343.7099,0.05740989,0.01196584,0.004082127,0.01502575,0.2901711,299.4767,0.1401178,-1,7.164132,SRB_N2013X,0.03525,0.05145,0.06194,0.0718,0.08194,0.09248,0.1048,0.1213,0.1488,0.2303
0,1,SRB,Serbia,XX,N,2015,2015,X,45.36962,4.328148,387.6691,0.03081693,0.006346964,0.002190238,0.008033738,0.2851574,335.5797,0.1350904,-1,7.095383,SRB_N2015X,0.03682,0.05295,0.06305,0.07233,0.0817,0.09178,0.1043,0.1204,0.1454,0.2314
0,1,SSD,South Sudan,XX,N,2008,2009,X,1.543373,1.528078,97.7008,0.3391182,0.1422673,0.08144145,0.2304101,0.4634066,69.15446,0.4027424,-1,9.263136,SSD_N2009X,0.01252,0.02612,0.03725,0.04873,0.06249,0.07955,0.09988,0.1279,0.1736,0.332
0,1,SSD,South Sudan,XX,N,2010,2009,X,1.543373,1.528078,99.61726,0.3341408,0.1384608,0.07910676,0.223877,0.4634066,70.51097,0.4027424,-1,10.067192,SSD_N2009X,0.01252,0.02612,0.03725,0.04873,0.06249,0.07955,0.09988,0.1279,0.1736,0.332
0,1,SSD,South Sudan,XX,N,2011,2009,X,1.543373,1.528078,91.52484,0.3681754,0.1556675,0.0897163,0.2535323,0.4634066,64.783,0.4027424,-1,10.448857,SSD_N2009X,0.01252,0.02612,0.03725,0.04873,0.06249,0.07955,0.09988,0.1279,0.1736,0.332
0,1,SSD,South Sudan,XX,N,2012,2009,X,1.543373,1.528078,47.6632,0.6422483,0.3285212,0.2103057,0.58087,0.4634066,33.73691,0.4027424,-1,10.818258,SSD_N2009X,0.01252,0.02612,0.03725,0.04873,0.06249,0.07955,0.09988,0.1279,0.1736,0.332
0,1,SSD,South Sudan,XX,N,2013,2009,X,1.543373,1.528078,52.18828,0.6045435,0.3006234,0.1895009,0.5244485,0.4634066,36.93985,0.4027424,-1,11.17749,SSD_N2009X,0.01252,0.02612,0.03725,0.04873,0.06249,0.07955,0.09988,0.1279,0.1736,0.332
0,1,SSD,South Sudan,XX,N,2015,2009,X,1.543373,1.528078,47.52712,0.6426342,0.3294173,0.2109823,0.5827067,0.4634066,33.64059,0.4027424,-1,11.882136,SSD_N2009X,0.01252,0.02612,0.03725,0.04873,0.06249,0.07955,0.09988,0.1279,0.1736,0.332
0,1,STP,Sao Tome and Principe,XX,N,2010,2010,X,10194.79,1.212163,86.9508,0.09370911,0.01745525,0.00554926,0.02129627,0.3082127,72.77565,0.1544297,-1,0.174776,STP_N2010X,0.03503,0.04879,0.05872,0.06869,0.07851,0.08975,0.104,0.1216,0.1531,0.2418
0,1,STP,Sao Tome and Principe,XX,N,2011,2010,X,10194.79,1.212163,88.73212,0.08017736,0.01603048,0.005086431,0.0195323,0.3082127,74.26657,0.1544297,-1,0.1788,STP_N2010X,0.03503,0.04879,0.05872,0.06869,0.07851,0.08975,0.104,0.1216,0.1531,0.2418
0,1,STP,Sao Tome and Principe,XX,N,2012,2010,X,10194.79,1.212163,89.47387,0.07571413,0.01552256,0.00490698,0.01889306,0.3082127,74.8874,0.1544297,-1,0.182889,STP_N2010X,0.03503,0.04879,0.05872,0.06869,0.07851,0.08975,0.104,0.1216,0.1531,0.2418
0,1,STP,Sao Tome and Principe,XX,N,2013,2010,X,10194.79,1.212163,91.69809,0.06803885,0.01408342,0.004409063,0.01709068,0.3082127,76.74902,0.1544297,-1,0.187045,STP_N2010X,0.03503,0.04879,0.05872,0.06869,0.07851,0.08975,0.104,0.1216,0.1531,0.2418
0,1,STP,Sao Tome and Principe,XX,N,2015,2010,X,10194.79,1.212163,97.02331,0.05677329,0.01125495,0.003424001,0.01354958,0.3082127,81.20609,0.1544297,-1,0.195553,STP_N2010X,0.03503,0.04879,0.05872,0.06869,0.07851,0.08975,0.104,0.1216,0.1531,0.2418
0,0,SWZ,Eswatini,XX,N,1981,1994.83,X,4.049069,1.852238,29.46337,0.9059051,0.637843,0.4951383,1.408503,0.6045472,14.85546,0.6925939,-1.152843,0.621276,SWZ_N1994X,0.008705,0.0167,0.02475,0.03379,0.0444,0.05744,0.07454,0.0995,0.1449,0.4953
0,0,SWZ,Eswatini,XX,N,1984,1994.83,X,4.049069,1.852238,29.26139,0.9069715,0.6396844,0.4971008,1.414832,0.6045472,14.75362,0.6925939,-1.153772,0.679976,SWZ_N1994X,0.008705,0.0167,0.02475,0.03379,0.0444,0.05744,0.07454,0.0995,0.1449,0.4953
0,0,SWZ,Eswatini,XX,N,1987,1994.83,X,4.049069,1.852238,34.65586,0.8777773,0.5929274,0.4484678,1.257334,0.6045472,17.47352,0.6925939,-1.132671,0.766707,SWZ_N1994X,0.008705,0.0167,0.02475,0.03379,0.0444,0.05744,0.07454,0.0995,0.1449,0.4953
0,0,SWZ,Eswatini,XX,N,1990,1994.83,X,4.049069,1.852238,44.91958,0.8195071,0.5138007,0.3724959,1.029226,0.6045472,22.6485,0.6925939,-1.106518,0.861373,SWZ_N1994X,0.008705,0.0167,0.02475,0.03379,0.0444,0.05744,0.07454,0.0995,0.1449,0.4953
0,0,SWZ,Eswatini,XX,N,1993,1994.83,X,4.049069,1.852238,45.35198,0.8170035,0.5108699,0.3697906,1.021347,0.6045472,22.86652,0.6925939,-1.105676,0.924025,SWZ_N1994X,0.008705,0.0167,0.02475,0.03379,0.0444,0.05744,0.07454,0.0995,0.1449,0.4953
1,1,SWZ,Eswatini,XX,N,1996,,X,4.049069,1.852238,75.64491,0.6510747,0.3425099,0.221616,0.605508,-1,-1,-1,-1,0.981764,SWZ_N1994X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SWZ,Eswatini,XX,N,1999,,X,4.049069,1.852238,107.6879,0.49455,0.2008878,0.1079451,0.3070744,-1,-1,-1,-1,1.045629,SWZ_N1994X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SWZ,Eswatini,XX,N,2002,,X,4.049069,1.852238,111.8557,0.4627951,0.165381,0.07897005,0.2337044,-1,-1,-1,-1,1.08093,SWZ_N2000X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SWZ,Eswatini,XX,N,2005,,X,4.049069,1.852238,115.1259,0.4331816,0.1600725,0.07893171,0.2308604,-1,-1,-1,-1,1.105873,SWZ_N2000X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,SWZ,Eswatini,XX,N,2008,,X,4.049069,1.852238,117.1812,0.4154534,0.1586853,0.08098899,0.2337328,-1,-1,-1,-1,1.158897,SWZ_N2000X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,SWZ,Eswatini,XX,N,2010,2009.25,X,4.049069,1.852238,118.8813,0.4041492,0.156517,0.08082746,0.2322214,0.514526,69.59158,0.4633153,-1,1.202843,SWZ_N2009X,0.01479,0.02519,0.03335,0.04207,0.05258,0.06571,0.08524,0.1137,0.1675,0.3998
0,1,SWZ,Eswatini,XX,N,2011,2009.25,X,4.049069,1.852238,119.3292,0.4022687,0.1555883,0.08025964,0.2307059,0.514526,69.85374,0.4633153,-1,1.225258,SWZ_N2009X,0.01479,0.02519,0.03335,0.04207,0.05258,0.06571,0.08524,0.1137,0.1675,0.3998
0,1,SWZ,Eswatini,XX,N,2012,2009.25,X,4.049069,1.852238,122.6664,0.3921637,0.1488643,0.07617658,0.2197833,0.514526,71.8073,0.4633153,-1,1.248158,SWZ_N2009X,0.01479,0.02519,0.03335,0.04207,0.05258,0.06571,0.08524,0.1137,0.1675,0.3998
0,1,SWZ,Eswatini,XX,N,2013,2009.25,X,4.049069,1.852238,128.1508,0.3754633,0.1384192,0.07000435,0.2030565,0.514526,75.01781,0.4633153,-1,1.271456,SWZ_N2009X,0.01479,0.02519,0.03335,0.04207,0.05258,0.06571,0.08524,0.1137,0.1675,0.3998
0,1,SWZ,Eswatini,XX,N,2015,2009.25,X,4.049069,1.852238,126.4084,0.377892,0.1416611,0.0718961,0.2082156,0.514526,73.99783,0.4633153,-1,1.319011,SWZ_N2009X,0.01479,0.02519,0.03335,0.04207,0.05258,0.06571,0.08524,0.1137,0.1675,0.3998
0,1,SYR,Syrian Arab Republic,XX,N,1981,2004,X,22.88657,2.742762,185.5516,0.1544624,0.03211077,0.01000837,0.0390861,0.3577617,142.1742,0.2084355,-1,9.252851,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,1984,2004,X,22.88657,2.742762,165.8465,0.2149482,0.04813241,0.01604281,0.05956642,0.3577617,127.0757,0.2084355,-1,10.293049,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,1987,2004,X,22.88657,2.742762,154.5753,0.2573666,0.06092654,0.02109286,0.076186,0.3577617,118.4394,0.2084355,-1,11.360852,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,1990,2004,X,22.88657,2.742762,156.7347,0.2489064,0.05824442,0.0200099,0.07267734,0.3577617,120.094,0.2084355,-1,12.446171,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,1993,2004,X,22.88657,2.742762,185.3013,0.1549726,0.03227621,0.01006819,0.039295,0.3577617,141.9824,0.2084355,-1,13.564167,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,1996,2004,X,22.88657,2.742762,202.5581,0.116889,0.02265859,0.006690316,0.02725057,0.3577617,155.205,0.2084355,-1,14.755286,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,1999,2004,X,22.88657,2.742762,194.9607,0.1323724,0.0264757,0.008005278,0.03200546,0.3577617,149.3836,0.2084355,-1,16.016092,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,2002,2004,X,22.88657,2.742762,210.0421,0.1033479,0.01941325,0.005611486,0.02324313,0.3577617,160.9394,0.2084355,-1,17.087901,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,2005,2004,X,22.88657,2.742762,224.4024,0.08138364,0.01440734,0.004018401,0.01712475,0.3577617,171.9426,0.2084355,-1,18.294611,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,2008,2004,X,22.88657,2.742762,243.1315,0.05903565,0.009773451,0.002624298,0.01153104,0.3577617,186.2933,0.2084355,-1,20.325443,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,2010,2004,X,22.88657,2.742762,266.2304,0.03901695,0.00613498,0.001576591,0.007181615,0.3577617,203.9922,0.2084355,-1,21.018834,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,2011,2004,X,22.88657,2.742762,250.5228,0.05122207,0.008407836,0.002225767,0.009893675,0.3577617,191.9567,0.2084355,-1,20.863993,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,2012,2004,X,22.88657,2.742762,197.1614,0.1269292,0.02530826,0.007599209,0.03054741,0.3577617,151.0699,0.2084355,-1,20.420701,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,2013,2004,X,22.88657,2.742762,162.8553,0.2257097,0.05123932,0.01724533,0.06357741,0.3577617,124.7837,0.2084355,-1,19.809141,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,SYR,Syrian Arab Republic,XX,N,2015,2004,X,22.88657,2.742762,115.3097,0.458542,0.1367888,0.05586058,0.1801181,0.3577617,88.35314,0.2084355,-1,18.734987,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,TCD,Chad,XX,N,1981,2003,X,251.2962,1.525234,43.20025,0.6930184,0.3140663,0.1756461,0.4846566,0.3982457,31.7774,0.2676824,-1,4.610167,TCD_N2003X,0.02465,0.03832,0.04741,0.05686,0.06726,0.0815,0.09852,0.1207,0.1577,0.3071
0,1,TCD,Chad,XX,N,1984,2003,X,251.2962,1.525234,49.99484,0.6206774,0.2598809,0.1375004,0.3885845,0.3982457,36.77539,0.2676824,-1,4.954046,TCD_N2003X,0.02465,0.03832,0.04741,0.05686,0.06726,0.0815,0.09852,0.1207,0.1577,0.3071
