"","CountryName","RequestYear","DataType","variable","value"
"2550","Mali",2010,"X","IPL.floor",0.57785501690285
"2551","Mali",2011,"X","IPL.floor",0.578163498382389
"2552","Mali",2012,"X","IPL.floor",0.569678589652528
"2553","Mali",2013,"X","IPL.floor",0.568223287110015
"2554","Mali",2015,"X","IPL.floor",0.583114824327037
"2555","Myanmar",1981,"X","IPL.floor",0.333103059292651
"2556","Myanmar",1984,"X","IPL.floor",0.351832323235308
"2557","Myanmar",1987,"X","IPL.floor",0.332529876864068
"2558","Myanmar",1990,"X","IPL.floor",0.308274038766289
"2559","Myanmar",1993,"X","IPL.floor",0.332622647085331
"2560","Myanmar",1996,"X","IPL.floor",0.371584027440134
"2561","Myanmar",1999,"X","IPL.floor",0.41341336396424
"2562","Myanmar",2002,"X","IPL.floor",0.489872292603533
"2563","Myanmar",2005,"X","IPL.floor",0.568902741093819
"2564","Myanmar",2008,"X","IPL.floor",0.613631048220641
"2565","Myanmar",2010,"X","IPL.floor",0.626378664555207
"2566","Myanmar",2011,"X","IPL.floor",0.629583742557329
"2567","Myanmar",2012,"X","IPL.floor",0.634924737013799
"2568","Myanmar",2013,"X","IPL.floor",0.640416644647804
"2569","Myanmar",2015,"X","IPL.floor",0.649269234482093
"2570","Montenegro",1981,"X","IPL.floor",NA
"2571","Montenegro",1984,"X","IPL.floor",NA
"2572","Montenegro",1987,"X","IPL.floor",NA
"2573","Montenegro",1990,"X","IPL.floor",NA
"2574","Montenegro",1993,"X","IPL.floor",0.570570390307232
"2575","Montenegro",1996,"X","IPL.floor",0.643931095381006
"2576","Montenegro",1999,"X","IPL.floor",0.645687809405038
"2577","Montenegro",2002,"X","IPL.floor",0.678758870761497
"2578","Montenegro",2005,"X","IPL.floor",0.701173920344391
"2579","Montenegro",2008,"X","IPL.floor",0.643232567854807
"2580","Montenegro",2010,"X","IPL.floor",NA
"2581","Montenegro",2011,"X","IPL.floor",0.610358711433206
"2582","Montenegro",2012,"X","IPL.floor",0.542689554090941
"2583","Montenegro",2013,"X","IPL.floor",0.773231337017862
"2584","Montenegro",2015,"X","IPL.floor",NA
"2585","Mongolia",1981,"X","IPL.floor",0.683062050751634
"2586","Mongolia",1984,"X","IPL.floor",0.706792398763797
"2587","Mongolia",1987,"X","IPL.floor",0.722685318929521
"2588","Mongolia",1990,"X","IPL.floor",0.720759951496232
"2589","Mongolia",1993,"X","IPL.floor",0.67112820327878
"2590","Mongolia",1996,"X","IPL.floor",0.618345033290828
"2591","Mongolia",1999,"X","IPL.floor",0.612359720955625
"2592","Mongolia",2002,"X","IPL.floor",0.653133864255805
"2593","Mongolia",2005,"X","IPL.floor",0.688927070774925
"2594","Mongolia",2008,"X","IPL.floor",0.753451253108789
"2595","Mongolia",2010,"X","IPL.floor",0.763247321267391
"2596","Mongolia",2011,"X","IPL.floor",0.824649072347577
"2597","Mongolia",2012,"X","IPL.floor",0.748873507264015
"2598","Mongolia",2013,"X","IPL.floor",0.775839183220115
"2599","Mongolia",2015,"X","IPL.floor",0.798734102418094
"2600","Mozambique",1981,"X","IPL.floor",0.294162117263029
"2601","Mozambique",1984,"X","IPL.floor",0.236046219805664
"2602","Mozambique",1987,"X","IPL.floor",0.252917268935809
"2603","Mozambique",1990,"X","IPL.floor",0.274061242506274
"2604","Mozambique",1993,"X","IPL.floor",0.270583761600351
"2605","Mozambique",1996,"X","IPL.floor",0.306151557187425
"2606","Mozambique",1999,"X","IPL.floor",0.34415103519691
"2607","Mozambique",2002,"X","IPL.floor",0.383144180542
"2608","Mozambique",2005,"X","IPL.floor",0.406472261923597
"2609","Mozambique",2008,"X","IPL.floor",0.423358827719799
"2610","Mozambique",2010,"X","IPL.floor",0.42517175363799
"2611","Mozambique",2011,"X","IPL.floor",0.427166596602867
"2612","Mozambique",2012,"X","IPL.floor",0.430213343274906
"2613","Mozambique",2013,"X","IPL.floor",0.433908496759551
"2614","Mozambique",2015,"X","IPL.floor",0.443911282479563
"2615","Mauritania",1981,"X","IPL.floor",0.426237984350329
"2616","Mauritania",1984,"X","IPL.floor",0.417813125963967
"2617","Mauritania",1987,"X","IPL.floor",0.419405420124242
"2618","Mauritania",1990,"X","IPL.floor",0.471145127958997
"2619","Mauritania",1993,"X","IPL.floor",0.544107135921868
"2620","Mauritania",1996,"X","IPL.floor",0.553144153955125
"2621","Mauritania",1999,"X","IPL.floor",0.598776023582088
"2622","Mauritania",2002,"X","IPL.floor",0.612808674191592
"2623","Mauritania",2005,"X","IPL.floor",0.625271874117402
"2624","Mauritania",2008,"X","IPL.floor",0.608346016040722
"2625","Mauritania",2010,"X","IPL.floor",0.61248595619536
"2626","Mauritania",2011,"X","IPL.floor",0.617256042465699
"2627","Mauritania",2012,"X","IPL.floor",0.623768319641726
"2628","Mauritania",2013,"X","IPL.floor",0.632287016646426
"2629","Mauritania",2015,"X","IPL.floor",0.639718573894357
"2630","Malawi",1981,"X","IPL.floor",0.496927272796821
"2631","Malawi",1984,"X","IPL.floor",0.503441693048925
"2632","Malawi",1987,"X","IPL.floor",0.478376812943651
"2633","Malawi",1990,"X","IPL.floor",0.466097912397541
"2634","Malawi",1993,"X","IPL.floor",0.482386365228306
"2635","Malawi",1996,"X","IPL.floor",0.501872310182809
"2636","Malawi",1999,"X","IPL.floor",0.50102267016715
"2637","Malawi",2002,"X","IPL.floor",0.465407817202867
"2638","Malawi",2005,"X","IPL.floor",0.463744636160167
"2639","Malawi",2008,"X","IPL.floor",0.439801162082133
"2640","Malawi",2010,"X","IPL.floor",0.425813855256201
"2641","Malawi",2011,"X","IPL.floor",0.434216669882895
"2642","Malawi",2012,"X","IPL.floor",0.435320463412384
"2643","Malawi",2013,"X","IPL.floor",0.450585950587681
"2644","Malawi",2015,"X","IPL.floor",0.471248823710134
"2645","Malaysia",1981,"Y","IPL.floor",0.653774572299727
"2646","Malaysia",1984,"Y","IPL.floor",0.651077327882042
"2647","Malaysia",1987,"Y","IPL.floor",0.743881711764695
"2648","Malaysia",1990,"Y","IPL.floor",0.766015807713421
"2649","Malaysia",1993,"Y","IPL.floor",0.824968110201631
"2650","Malaysia",1996,"Y","IPL.floor",0.823120996819783
"2651","Malaysia",1999,"Y","IPL.floor",0.74830889773355
"2652","Malaysia",2002,"Y","IPL.floor",0.625781614431487
"2653","Malaysia",2005,"Y","IPL.floor",0.586106626707178
"2654","Malaysia",2008,"Y","IPL.floor",0.654614192298377
"2655","Malaysia",2010,"Y","IPL.floor",0.703422419397343
"2656","Malaysia",2011,"Y","IPL.floor",0.778211118639307
"2657","Malaysia",2012,"Y","IPL.floor",0.740836743639876
"2658","Malaysia",2013,"Y","IPL.floor",0.68033113348444
"2659","Malaysia",2015,"Y","IPL.floor",0.782979339151909
"2660","Namibia",1981,"Y","IPL.floor",0.422966068598688
"2661","Namibia",1984,"Y","IPL.floor",0.403177656478347
"2662","Namibia",1987,"Y","IPL.floor",0.397556221749529
"2663","Namibia",1990,"Y","IPL.floor",0.382182418524101
"2664","Namibia",1993,"Y","IPL.floor",0.388659390994518
"2665","Namibia",1996,"Y","IPL.floor",0.388096741701293
"2666","Namibia",1999,"X","IPL.floor",0.520761061536817
"2667","Namibia",2002,"X","IPL.floor",0.526461259373639
"2668","Namibia",2005,"X","IPL.floor",0.54691793687184
"2669","Namibia",2008,"X","IPL.floor",0.566765952681482
"2670","Namibia",2010,"X","IPL.floor",0.571393136656867
"2671","Namibia",2011,"X","IPL.floor",0.560324258252911
"2672","Namibia",2012,"X","IPL.floor",0.548824862639798
"2673","Namibia",2013,"X","IPL.floor",0.540535311779227
"2674","Namibia",2015,"X","IPL.floor",0.537762566708999
"2675","Niger",1981,"X","IPL.floor",0.547840688045036
"2676","Niger",1984,"X","IPL.floor",0.48501896255169
"2677","Niger",1987,"X","IPL.floor",0.49624265367387
"2678","Niger",1990,"X","IPL.floor",0.490345020338821
"2679","Niger",1993,"X","IPL.floor",0.451843683839097
"2680","Niger",1996,"X","IPL.floor",0.386186058644997
"2681","Niger",1999,"X","IPL.floor",0.401487600682702
"2682","Niger",2002,"X","IPL.floor",0.410881964183551
"2683","Niger",2005,"X","IPL.floor",0.42485276378144
"2684","Niger",2008,"X","IPL.floor",0.526973023107282
"2685","Niger",2010,"X","IPL.floor",0.577548093947543
"2686","Niger",2011,"X","IPL.floor",0.62105551521078
"2687","Niger",2012,"X","IPL.floor",0.613708191582293
"2688","Niger",2013,"X","IPL.floor",0.597546257610123
"2689","Niger",2015,"X","IPL.floor",0.588411938706091
"2690","Nigeria",1981,"X","IPL.floor",0.531403725149989
"2691","Nigeria",1984,"X","IPL.floor",0.475519928543108
"2692","Nigeria",1987,"X","IPL.floor",0.442422046838718
"2693","Nigeria",1990,"X","IPL.floor",0.41041742156995
"2694","Nigeria",1993,"X","IPL.floor",0.38184080333563
"2695","Nigeria",1996,"X","IPL.floor",0.381659096357724
"2696","Nigeria",1999,"X","IPL.floor",0.39633281857057
"2697","Nigeria",2002,"X","IPL.floor",0.438653566375032
"2698","Nigeria",2005,"X","IPL.floor",0.463659698935248
"2699","Nigeria",2008,"X","IPL.floor",0.465241339133525
"2700","Nigeria",2010,"X","IPL.floor",0.469163741509446
"2701","Nigeria",2011,"X","IPL.floor",0.473066406363147
"2702","Nigeria",2012,"X","IPL.floor",0.475347245014345
"2703","Nigeria",2013,"X","IPL.floor",0.48119539994183
"2704","Nigeria",2015,"X","IPL.floor",0.486553217288744
"2705","Nicaragua",1981,"X","IPL.floor",0.564438003096119
"2706","Nicaragua",1984,"X","IPL.floor",0.538750669911637
"2707","Nicaragua",1987,"X","IPL.floor",0.498270892283049
"2708","Nicaragua",1990,"X","IPL.floor",0.509666395457402
"2709","Nicaragua",1993,"X","IPL.floor",0.547332791982445
"2710","Nicaragua",1996,"X","IPL.floor",0.572372169415846
"2711","Nicaragua",1999,"X","IPL.floor",0.596612965103659
"2712","Nicaragua",2002,"X","IPL.floor",0.614810316203445
"2713","Nicaragua",2005,"X","IPL.floor",0.656441510213647
"2714","Nicaragua",2008,"Y","IPL.floor",0.590770365009348
"2715","Nicaragua",2010,"Y","IPL.floor",0.601525029898183
"2716","Nicaragua",2011,"Y","IPL.floor",0.609032747069505
"2717","Nicaragua",2012,"Y","IPL.floor",0.623613079408582
"2718","Nicaragua",2013,"Y","IPL.floor",0.626919778596078
"2719","Nicaragua",2015,"Y","IPL.floor",0.622910797680835
"2720","Nepal",1981,"Y","IPL.floor",0.513972752552713
"2721","Nepal",1984,"Y","IPL.floor",0.522380939833504
"2722","Nepal",1987,"Y","IPL.floor",0.537616018604143
"2723","Nepal",1990,"X","IPL.floor",0.515008848847123
"2724","Nepal",1993,"X","IPL.floor",0.529489603722868
"2725","Nepal",1996,"X","IPL.floor",0.550302723321579
"2726","Nepal",1999,"X","IPL.floor",0.557523663541042
"2727","Nepal",2002,"X","IPL.floor",0.571365200130207
"2728","Nepal",2005,"X","IPL.floor",0.603734677422832
"2729","Nepal",2008,"X","IPL.floor",0.642957060578292
"2730","Nepal",2010,"X","IPL.floor",0.673366611892568
"2731","Nepal",2011,"X","IPL.floor",0.676201091920771
"2732","Nepal",2012,"X","IPL.floor",0.684015388252536
"2733","Nepal",2013,"X","IPL.floor",0.684227646441103
"2734","Nepal",2015,"X","IPL.floor",0.68769824661325
"2735","Peru",1981,"X","IPL.floor",0.584973312865402
"2736","Peru",1984,"X","IPL.floor",0.590364708632649
"2737","Peru",1987,"X","IPL.floor",0.581175123198132
"2738","Peru",1990,"X","IPL.floor",0.56965858463659
"2739","Peru",1993,"X","IPL.floor",0.568676726510543
"2740","Peru",1996,"Y","IPL.floor",0.444960643758165
"2741","Peru",1999,"Y","IPL.floor",0.436045062132076
"2742","Peru",2002,"Y","IPL.floor",0.488715594985288
"2743","Peru",2005,"Y","IPL.floor",0.516076947891296
"2744","Peru",2008,"Y","IPL.floor",0.54646160456862
"2745","Peru",2010,"Y","IPL.floor",0.578162965626004
"2746","Peru",2011,"Y","IPL.floor",0.582439967125108
"2747","Peru",2012,"Y","IPL.floor",0.57081545407909
"2748","Peru",2013,"Y","IPL.floor",0.592810377073491
"2749","Peru",2015,"Y","IPL.floor",0.582486640779287
"2750","Philippines",1981,"X","IPL.floor",0.677176363072159
"2751","Philippines",1984,"X","IPL.floor",0.6638075427824
"2752","Philippines",1987,"X","IPL.floor",0.640553895341051
"2753","Philippines",1990,"X","IPL.floor",0.658688413747657
"2754","Philippines",1993,"X","IPL.floor",0.664752963151358
"2755","Philippines",1996,"X","IPL.floor",0.660947849725636
"2756","Philippines",1999,"X","IPL.floor",0.67362712145088
"2757","Philippines",2002,"X","IPL.floor",0.681077236726232
"2758","Philippines",2005,"X","IPL.floor",0.681395589333585
"2759","Philippines",2008,"X","IPL.floor",0.693261066637124
"2760","Philippines",2010,"X","IPL.floor",0.68802998908638
"2761","Philippines",2011,"X","IPL.floor",0.686618342914972
"2762","Philippines",2012,"X","IPL.floor",0.689355341258672
"2763","Philippines",2013,"X","IPL.floor",0.695909128750128
"2764","Philippines",2015,"X","IPL.floor",0.712040113262273
"2765","Papua New Guinea",1981,"X","IPL.floor",0.313718702957284
"2766","Papua New Guinea",1984,"X","IPL.floor",0.309096406426267
"2767","Papua New Guinea",1987,"X","IPL.floor",0.312072335345578
"2768","Papua New Guinea",1990,"X","IPL.floor",0.303922283430547
"2769","Papua New Guinea",1993,"X","IPL.floor",0.327111676170054
"2770","Papua New Guinea",1996,"X","IPL.floor",0.328230581573526
"2771","Papua New Guinea",1999,"X","IPL.floor",0.339366004781617
"2772","Papua New Guinea",2002,"X","IPL.floor",0.35539769916504
"2773","Papua New Guinea",2005,"X","IPL.floor",0.388693695906651
"2774","Papua New Guinea",2008,"X","IPL.floor",0.434252229655436
"2775","Papua New Guinea",2010,"X","IPL.floor",0.479806959150676
"2776","Papua New Guinea",2011,"X","IPL.floor",0.478354426107328
"2777","Papua New Guinea",2012,"X","IPL.floor",0.481272620372569
"2778","Papua New Guinea",2013,"X","IPL.floor",0.483252703012222
"2779","Papua New Guinea",2015,"X","IPL.floor",0.501813285235548
"2780","Paraguay",1981,"Y","IPL.floor",0.498984458347709
"2781","Paraguay",1984,"Y","IPL.floor",0.495173264508397
"2782","Paraguay",1987,"Y","IPL.floor",0.475446208445925
"2783","Paraguay",1990,"Y","IPL.floor",0.442881660500123
"2784","Paraguay",1993,"Y","IPL.floor",0.412464871948036
"2785","Paraguay",1996,"Y","IPL.floor",0.415822365287285
"2786","Paraguay",1999,"Y","IPL.floor",0.441791463496421
"2787","Paraguay",2002,"Y","IPL.floor",0.489454908598197
"2788","Paraguay",2005,"Y","IPL.floor",0.526165975136341
"2789","Paraguay",2008,"Y","IPL.floor",0.539828677149915
"2790","Paraguay",2010,"Y","IPL.floor",0.53728323699422
"2791","Paraguay",2011,"Y","IPL.floor",0.499053523856878
"2792","Paraguay",2012,"Y","IPL.floor",0.60057881927977
"2793","Paraguay",2013,"Y","IPL.floor",0.480630565230413
"2794","Paraguay",2015,"Y","IPL.floor",0.647155477070699
"2795","West Bank and Gaza",1981,"X","IPL.floor",0.613078716931948
"2796","West Bank and Gaza",1984,"X","IPL.floor",0.613052959089854
"2797","West Bank and Gaza",1987,"X","IPL.floor",0.614044657143639
"2798","West Bank and Gaza",1990,"X","IPL.floor",0.615353596464693
"2799","West Bank and Gaza",1993,"X","IPL.floor",0.6203764881974
"2800","West Bank and Gaza",1996,"X","IPL.floor",0.635212985838375
"2801","West Bank and Gaza",1999,"X","IPL.floor",0.599728765702241
"2802","West Bank and Gaza",2002,"X","IPL.floor",0.651472034581906
"2803","West Bank and Gaza",2005,"X","IPL.floor",0.776596249589736
"2804","West Bank and Gaza",2008,"X","IPL.floor",0.646964108305965
"2805","West Bank and Gaza",2010,"X","IPL.floor",0.756682868712949
"2806","West Bank and Gaza",2011,"X","IPL.floor",0.606967186369982
"2807","West Bank and Gaza",2012,"X","IPL.floor",0.731079033991554
"2808","West Bank and Gaza",2013,"X","IPL.floor",0.701862707732714
"2809","West Bank and Gaza",2015,"X","IPL.floor",0.787124990507179
"2810","Romania",1981,"Y","IPL.floor",0.00347067367511367
"2811","Romania",1984,"Y","IPL.floor",0.0036005376322793
"2812","Romania",1987,"Y","IPL.floor",0.00366670125588187
"2813","Romania",1990,"Y","IPL.floor",0.00370997493540937
"2814","Romania",1993,"Y","IPL.floor",0.541395976522455
"2815","Romania",1996,"Y","IPL.floor",0.50508042543374
"2816","Romania",1999,"X","IPL.floor",0.672942292224032
"2817","Romania",2002,"X","IPL.floor",0.649830715766552
"2818","Romania",2005,"X","IPL.floor",0.842860281877705
"2819","Romania",2008,"X","IPL.floor",NA
"2820","Romania",2010,"X","IPL.floor",NA
"2821","Romania",2011,"X","IPL.floor",NA
"2822","Romania",2012,"X","IPL.floor",NA
"2823","Romania",2013,"X","IPL.floor",NA
"2824","Romania",2015,"Y","IPL.floor",0.495762564546684
"2825","Russian Federation",1981,"X","IPL.floor",NA
"2826","Russian Federation",1984,"X","IPL.floor",NA
"2827","Russian Federation",1987,"X","IPL.floor",NA
"2828","Russian Federation",1990,"X","IPL.floor",0.90277900028194
"2829","Russian Federation",1993,"X","IPL.floor",0.865936049987789
"2830","Russian Federation",1996,"X","IPL.floor",0.773752765834464
"2831","Russian Federation",1999,"X","IPL.floor",0.618521412120112
"2832","Russian Federation",2002,"X","IPL.floor",0.636391691640828
"2833","Russian Federation",2005,"X","IPL.floor",0.628740626125959
"2834","Russian Federation",2008,"X","IPL.floor",0.518259996852487
"2835","Russian Federation",2010,"X","IPL.floor",0.634948474194468
"2836","Russian Federation",2011,"X","IPL.floor",0.612520840657928
"2837","Russian Federation",2012,"X","IPL.floor",0.634654628519903
"2838","Russian Federation",2013,"X","IPL.floor",0.722691678621687
"2839","Russian Federation",2015,"X","IPL.floor",0.861944570802315
"2840","Rwanda",1981,"X","IPL.floor",0.623689743803432
"2841","Rwanda",1984,"X","IPL.floor",0.601697586344955
"2842","Rwanda",1987,"X","IPL.floor",0.552342961499139
"2843","Rwanda",1990,"X","IPL.floor",0.50499249123978
"2844","Rwanda",1993,"X","IPL.floor",0.482879437496739
"2845","Rwanda",1996,"X","IPL.floor",0.418638448001011
"2846","Rwanda",1999,"X","IPL.floor",0.405832731199489
"2847","Rwanda",2002,"X","IPL.floor",0.417866832154821
"2848","Rwanda",2005,"X","IPL.floor",0.425307251621287
"2849","Rwanda",2008,"X","IPL.floor",0.455721242705396
"2850","Rwanda",2010,"X","IPL.floor",0.47963167729383
"2851","Rwanda",2011,"X","IPL.floor",0.492801549147904
"2852","Rwanda",2012,"X","IPL.floor",0.50424025519334
"2853","Rwanda",2013,"X","IPL.floor",0.511788844767325
"2854","Rwanda",2015,"X","IPL.floor",0.521004633415647
"2855","Sudan",1981,"X","IPL.floor",0.528178061484814
"2856","Sudan",1984,"X","IPL.floor",0.517653893996835
"2857","Sudan",1987,"X","IPL.floor",0.522601723860831
"2858","Sudan",1990,"X","IPL.floor",0.515038175743985
"2859","Sudan",1993,"X","IPL.floor",0.529761879867898
"2860","Sudan",1996,"X","IPL.floor",0.536315978390341
"2861","Sudan",1999,"X","IPL.floor",0.54872222880244
"2862","Sudan",2002,"X","IPL.floor",0.56197246732504
"2863","Sudan",2005,"X","IPL.floor",0.573336541632447
"2864","Sudan",2008,"X","IPL.floor",0.588693718061944
"2865","Sudan",2010,"X","IPL.floor",0.589398789331236
"2866","Sudan",2011,"X","IPL.floor",0.594676475857149
"2867","Sudan",2012,"X","IPL.floor",0.603893246850248
"2868","Sudan",2013,"X","IPL.floor",0.605575736727332
"2869","Sudan",2015,"X","IPL.floor",0.607651962536207
"2870","Senegal",1981,"X","IPL.floor",0.367052324943106
"2871","Senegal",1984,"X","IPL.floor",0.362439534194485
"2872","Senegal",1987,"X","IPL.floor",0.366806042221406
"2873","Senegal",1990,"X","IPL.floor",0.357418988634226
"2874","Senegal",1993,"X","IPL.floor",0.422475383879624
"2875","Senegal",1996,"X","IPL.floor",0.521630403481813
"2876","Senegal",1999,"X","IPL.floor",0.547475663434288
"2877","Senegal",2002,"X","IPL.floor",0.548148173211615
"2878","Senegal",2005,"X","IPL.floor",0.543964610554909
"2879","Senegal",2008,"X","IPL.floor",0.538436477454131
"2880","Senegal",2010,"X","IPL.floor",0.535948896530145
"2881","Senegal",2011,"X","IPL.floor",0.532955552268321
"2882","Senegal",2012,"X","IPL.floor",0.535217537470684
"2883","Senegal",2013,"X","IPL.floor",0.534928734682241
"2884","Senegal",2015,"X","IPL.floor",0.542636880973867
"2885","Solomon Islands",1990,"X","IPL.floor",0.504074351930691
"2886","Solomon Islands",1993,"X","IPL.floor",0.518983913461798
"2887","Solomon Islands",1996,"X","IPL.floor",0.530458956720589
"2888","Solomon Islands",1999,"X","IPL.floor",0.520497738433167
"2889","Solomon Islands",2002,"X","IPL.floor",0.476424992138808
"2890","Solomon Islands",2005,"X","IPL.floor",0.488949095891933
"2891","Solomon Islands",2008,"X","IPL.floor",0.52265293947166
"2892","Solomon Islands",2010,"X","IPL.floor",0.540495030128053
"2893","Solomon Islands",2011,"X","IPL.floor",0.560900987369755
"2894","Solomon Islands",2012,"X","IPL.floor",0.577913839675769
"2895","Solomon Islands",2013,"X","IPL.floor",0.597445679362821
"2896","Solomon Islands",2015,"X","IPL.floor",0.598124728047213
"2897","Sierra Leone",1981,"X","IPL.floor",0.16584325305088
"2898","Sierra Leone",1984,"X","IPL.floor",0.165860632352506
"2899","Sierra Leone",1987,"X","IPL.floor",0.166011884702682
"2900","Sierra Leone",1990,"X","IPL.floor",0.168666378699627
"2901","Sierra Leone",1993,"X","IPL.floor",0.208848650209541
"2902","Sierra Leone",1996,"X","IPL.floor",0.262830321054494
"2903","Sierra Leone",1999,"X","IPL.floor",0.330099103721622
"2904","Sierra Leone",2002,"X","IPL.floor",0.438688244672047
"2905","Sierra Leone",2005,"X","IPL.floor",0.518073480286651
"2906","Sierra Leone",2008,"X","IPL.floor",0.542549908480623
"2907","Sierra Leone",2010,"X","IPL.floor",0.559847123344359
"2908","Sierra Leone",2011,"X","IPL.floor",0.570695463792555
"2909","Sierra Leone",2012,"X","IPL.floor",0.595479707122198
"2910","Sierra Leone",2013,"X","IPL.floor",0.624489624922693
"2911","Sierra Leone",2015,"X","IPL.floor",0.582308987922441
"2912","El Salvador",1981,"Y","IPL.floor",0.0122393230596629
"2913","El Salvador",1984,"Y","IPL.floor",0.0631546567463507
"2914","El Salvador",1987,"Y","IPL.floor",0.0731499855637693
"2915","El Salvador",1990,"Y","IPL.floor",0.151355941010546
"2916","El Salvador",1993,"Y","IPL.floor",0.320975086840344
"2917","El Salvador",1996,"Y","IPL.floor",0.404903661137912
"2918","El Salvador",1999,"Y","IPL.floor",0.256555577724515
"2919","El Salvador",2002,"Y","IPL.floor",0.383965938008055
"2920","El Salvador",2005,"Y","IPL.floor",0.421724512514702
"2921","El Salvador",2008,"Y","IPL.floor",0.602929028148382
"2922","El Salvador",2010,"Y","IPL.floor",0.604837172053415
"2923","El Salvador",2011,"Y","IPL.floor",0.644654057370359
"2924","El Salvador",2012,"Y","IPL.floor",0.634620561212678
"2925","El Salvador",2013,"Y","IPL.floor",0.643089484261369
"2926","El Salvador",2015,"Y","IPL.floor",0.670833879590104
"2927","Serbia",1981,"X","IPL.floor",0.971136235042245
"2928","Serbia",1984,"X","IPL.floor",0.969107524615607
"2929","Serbia",1987,"X","IPL.floor",0.978631190615803
"2930","Serbia",1990,"X","IPL.floor",0.869813020778812
"2931","Serbia",1993,"X","IPL.floor",0.720200684329209
"2932","Serbia",1996,"X","IPL.floor",0.723527356598338
"2933","Serbia",1999,"X","IPL.floor",0.726252148812979
"2934","Serbia",2002,"X","IPL.floor",0.749944160200183
"2935","Serbia",2005,"X","IPL.floor",0.597580345250169
"2936","Serbia",2008,"X","IPL.floor",0.467426411264087
"2937","Serbia",2010,"X","IPL.floor",0.813002291713723
"2938","Serbia",2011,"X","IPL.floor",0.783202642127752
"2939","Serbia",2012,"Y","IPL.floor",0.238866502994342
"2940","Serbia",2013,"X","IPL.floor",0.754788022705273
"2941","Serbia",2015,"X","IPL.floor",0.51170239248502
"2942","South Sudan",2008,"X","IPL.floor",0.413219297011638
"2943","South Sudan",2010,"X","IPL.floor",0.414899128330626
"2944","South Sudan",2011,"X","IPL.floor",0.407080683251353
"2945","South Sudan",2012,"X","IPL.floor",0.335000500150045
"2946","South Sudan",2013,"X","IPL.floor",0.345467551240766
"2947","South Sudan",2015,"X","IPL.floor",0.334668315698777
"2948","Sao Tome and Principe",2010,"X","IPL.floor",0.6250636743739
"2949","Sao Tome and Principe",2011,"X","IPL.floor",0.62926081621733
"2950","Sao Tome and Principe",2012,"X","IPL.floor",0.630818069814885
"2951","Sao Tome and Principe",2013,"X","IPL.floor",0.635630383701223
"2952","Sao Tome and Principe",2015,"X","IPL.floor",0.647222688752785
"2953","Eswatini",1981,"X","IPL.floor",0.220650418611578
"2954","Eswatini",1984,"X","IPL.floor",0.219820515787396
"2955","Eswatini",1987,"X","IPL.floor",0.240487859010965
"2956","Eswatini",1990,"X","IPL.floor",0.271992948957979
"2957","Eswatini",1993,"X","IPL.floor",0.273132644016928
"2958","Eswatini",1996,"X","IPL.floor",0.349821355030442
"2959","Eswatini",1999,"X","IPL.floor",0.458972647471927
"2960","Eswatini",2002,"X","IPL.floor",0.517606281479221
"2961","Eswatini",2005,"X","IPL.floor",0.502625845049357
"2962","Eswatini",2008,"X","IPL.floor",0.485532167784345
"2963","Eswatini",2010,"X","IPL.floor",0.479710373602949
"2964","Eswatini",2011,"X","IPL.floor",0.480310018544054
"2965","Eswatini",2012,"X","IPL.floor",0.484475280139502
"2966","Eswatini",2013,"X","IPL.floor",0.490848639825446
"2967","Eswatini",2015,"X","IPL.floor",0.488926527440873
"2968","Syrian Arab Republic",1981,"X","IPL.floor",0.743669525421348
"2969","Syrian Arab Republic",1984,"X","IPL.floor",0.729705510128299
"2970","Syrian Arab Republic",1987,"X","IPL.floor",0.72027559787132
"2971","Syrian Arab Republic",1990,"X","IPL.floor",0.722302249588745
"2972","Syrian Arab Republic",1993,"X","IPL.floor",0.743534317729871
"2973","Syrian Arab Republic",1996,"X","IPL.floor",0.750530810094133
"2974","Syrian Arab Republic",1999,"X","IPL.floor",0.748824504181184
"2975","Syrian Arab Republic",2002,"X","IPL.floor",0.752365140816633
"2976","Syrian Arab Republic",2005,"X","IPL.floor",0.758699284456599
"2977","Syrian Arab Republic",2008,"X","IPL.floor",0.766123248397071
"2978","Syrian Arab Republic",2010,"X","IPL.floor",0.777682394632163
"2979","Syrian Arab Republic",2011,"X","IPL.floor",0.770477459751287
"2980","Syrian Arab Republic",2012,"X","IPL.floor",0.749552975362092
"2981","Syrian Arab Republic",2013,"X","IPL.floor",0.727475461068591
"2982","Syrian Arab Republic",2015,"X","IPL.floor",0.667359571118867
"2983","Chad",1981,"X","IPL.floor",0.397144522217369
"2984","Chad",1984,"X","IPL.floor",0.425760616497381
"2985","Chad",1987,"X","IPL.floor",0.434561595980555
"2986","Chad",1990,"X","IPL.floor",0.445371366092902
"2987","Chad",1993,"X","IPL.floor",0.423394460508294
"2988","Chad",1996,"X","IPL.floor",0.429655891304543
"2989","Chad",1999,"X","IPL.floor",0.431781903797946
"2990","Chad",2002,"X","IPL.floor",0.446230454485517
"2991","Chad",2005,"X","IPL.floor",0.523615429843473
"2992","Chad",2008,"X","IPL.floor",0.485704940572619
"2993","Chad",2010,"X","IPL.floor",0.480533831196832
"2994","Chad",2011,"X","IPL.floor",0.467458263554532
"2995","Chad",2012,"X","IPL.floor",0.474355966093342
"2996","Chad",2013,"X","IPL.floor",0.477471697532425
"2997","Chad",2015,"X","IPL.floor",0.48158606474
